City,Specialization,Name,Experience,Fees,Location,Phone Number
allahabad,cardiologist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,ophthalmologist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ophthalmologist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,dermatologist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,dermatologist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,dermatologist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,dermatologist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,dermatologist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,dermatologist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,dermatologist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,dermatologist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,dermatologist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,dermatologist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,neurologist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,neurologist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,neurologist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,neurologist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,neurologist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,neurologist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,neurologist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,neurologist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,neurologist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,neurologist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,urologist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,urologist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,urologist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,urologist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,urologist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,urologist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,urologist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,urologist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,urologist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,urologist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,orthodontist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,orthodontist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,orthodontist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,orthodontist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,orthodontist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,orthodontist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,orthodontist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,orthodontist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,orthodontist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,orthodontist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,pediatrician,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,pediatrician,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,pediatrician,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,pediatrician,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,pediatrician,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,pediatrician,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,pediatrician,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,pediatrician,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,pediatrician,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,pediatrician,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ayurveda,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,ayurveda,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ayurveda,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,ayurveda,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,ayurveda,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,ayurveda,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ayurveda,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,ayurveda,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,ayurveda,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,ayurveda,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
allahabad,physiotherapist,Dr. Mukesh Basantani,22 years experience overall,₹100,"Lukerganj,, Allahabad",N/A
allahabad,physiotherapist,Dr. Vandana Bansal,39 years experience overall,₹600,"Bai Ka Bagh,, Allahabad",N/A
allahabad,physiotherapist,Dr. Ritika Pandey,13 years experience overall,₹250,"Civil Lines,, Allahabad",N/A
allahabad,physiotherapist,Dr. S.P.Shukla,25 years experience overall,₹500,"Allahabad Kty.,, Allahabad",N/A
allahabad,physiotherapist,Dr. Radha Mohan Mishra,15 years experience overall,₹300,"George Town,, Allahabad",N/A
allahabad,physiotherapist,Dr. Arpit Bansal,16 years experience overall,₹700,"Bai Ka Bagh,, Allahabad",N/A
allahabad,physiotherapist,Dr. Umesh Singh,38 years experience overall,₹800,"George Town,, Allahabad",N/A
allahabad,physiotherapist,Dr. Rishi Raj,7 years experience overall,₹300,"Roshan Bagh,, Allahabad",N/A
allahabad,physiotherapist,Dr. Harshit Bansal,5 years experience overall,₹500,"Bai Ka Bagh,, Allahabad",N/A
allahabad,physiotherapist,Dr. Sakshi Rajoria Bansal,7 years experience overall,₹800,"Bai Ka Bagh,, Allahabad",N/A
amritsar,general-physician,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,general-physician,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,general-physician,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,general-physician,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,dentist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,dentist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dentist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,cardiologist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,cardiologist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,cardiologist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ophthalmologist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,dermatologist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,dermatologist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,dermatologist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,neurologist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,neurologist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,neurologist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,urologist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,urologist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,urologist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,orthodontist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,orthodontist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,orthodontist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,pediatrician,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,pediatrician,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,pediatrician,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,ayurveda,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,ayurveda,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,ayurveda,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Ruchika Grover,22 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,physiotherapist,Dr. Rajeev Mehra,37 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Tarsem Singh Nahal,17 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Amiteshwar Singh,6 years experience overall,₹500,"Raja Sansi,, Amritsar",N/A
amritsar,physiotherapist,Dr. Rominder Kaur,24 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Raj Kamal,37 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Manik Mahajan,11 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Jatinder Pal Singh,8 years experience overall,₹700,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. H P Singh,29 years experience overall,₹800,"Verka,, Amritsar",N/A
amritsar,physiotherapist,Dr. Sagar Sabarwal,12 years experience overall,₹700,"Verka,, Amritsar",N/A
bhopal,general-physician,Dr. Ayushi Manya Jain,3 years experience overall,₹300,"Huzur,, Bhopal",N/A
bhopal,general-physician,Dr. S S Rajput,39 years experience overall,₹500,"Bagh Swaniya,, Bhopal",N/A
bhopal,general-physician,Dr. Manish Virthare,22 years experience overall,₹1000,"Old MLA Quarters,, Bhopal",N/A
